"series_id","category","value","timestamp"
"Y6","MICRO",3820.81,"1987"
"Y6","MICRO",4094.63,"1988"
"Y6","MICRO",4338.03,"1989"
"Y6","MICRO",4185.92,"1990"
"Y6","MICRO",3950.49,"1991"
"Y6","MICRO",3715.59,"1992"
"Y6","MICRO",3958.3,"1993"
"Y6","MICRO",4140.39,"1994"
"Y7","MICRO",2399.26,"1975"
"Y7","MICRO",2910.52,"1976"
"Y7","MICRO",3126.62,"1977"
"Y7","MICRO",3475.14,"1978"
"Y7","MICRO",3750.96,"1979"
"Y7","MICRO",3752.72,"1980"
"Y7","MICRO",4004.02,"1981"
"Y7","MICRO",3737.38,"1982"
"Y7","MICRO",4263.98,"1983"
"Y7","MICRO",5121.08,"1984"
"Y7","MICRO",5769.76,"1985"
"Y7","MICRO",4387.62,"1986"
"Y7","MICRO",4614.72,"1987"
"Y7","MICRO",5128.51,"1988"
"Y7","MICRO",5163.21,"1989"
"Y7","MICRO",5089.94,"1990"
"Y7","MICRO",4786.4,"1991"
"Y7","MICRO",4926.47,"1992"
"Y7","MICRO",5068.83,"1993"
"Y7","MICRO",5318.19,"1994"
"Y8","MICRO",420.06,"1975"
"Y8","MICRO",423.66,"1976"
"Y8","MICRO",476.43,"1977"
"Y8","MICRO",576.81,"1978"
"Y8","MICRO",743.19,"1979"
"Y8","MICRO",881.73,"1980"
"Y8","MICRO",1345.29,"1981"
"Y8","MICRO",1371,"1982"
"Y8","MICRO",1551.63,"1983"
"Y8","MICRO",3146.37,"1984"
"Y8","MICRO",3111.66,"1985"
"Y8","MICRO",3572.88,"1986"
"Y8","MICRO",7150.65,"1987"
"Y8","MICRO",8288.37,"1988"
"Y8","MICRO",8809.8,"1989"
"Y8","MICRO",8953.5,"1990"
"Y8","MICRO",7991.01,"1991"
"Y8","MICRO",7294.08,"1992"
"Y8","MICRO",7163.37,"1993"
"Y8","MICRO",7478.31,"1994"
"Y9","MICRO",1325.42,"1975"
"Y9","MICRO",1801.76,"1976"
"Y9","MICRO",1996.05,"1977"
"Y9","MICRO",2865.77,"1978"
"Y9","MICRO",3543.31,"1979"
"Y9","MICRO",4826.29,"1980"
"Y9","MICRO",6073.39,"1981"
"Y9","MICRO",7335.71,"1982"
"Y9","MICRO",5300.43,"1983"
"Y9","MICRO",4401.13,"1984"
"Y9","MICRO",4168.4,"1985"
"Y9","MICRO",4660.26,"1986"
"Y9","MICRO",3924.48,"1987"
"Y9","MICRO",5132.45,"1988"
"Y9","MICRO",6277.6,"1989"
"Y9","MICRO",7446.28,"1990"
"Y9","MICRO",6741.69,"1991"
"Y9","MICRO",6600.69,"1992"
"Y9","MICRO",7850.17,"1993"
"Y9","MICRO",8485.26,"1994"
"Y10","MICRO",2160.04,"1975"
"Y10","MICRO",2553.48,"1976"
"Y10","MICRO",2901.18,"1977"
"Y10","MICRO",3205.21,"1978"
"Y10","MICRO",4059.58,"1979"
"Y10","MICRO",4742.69,"1980"
"Y10","MICRO",5063.38,"1981"
"Y10","MICRO",6154.5,"1982"
"Y10","MICRO",7146.27,"1983"
"Y10","MICRO",7839,"1984"
"Y10","MICRO",8163.77,"1985"
"Y10","MICRO",8892,"1986"
"Y10","MICRO",9344,"1987"
"Y10","MICRO",9551,"1988"
"Y10","MICRO",10042.9,"1989"
"Y10","MICRO",10173,"1990"
"Y10","MICRO",8751,"1991"
"Y10","MICRO",3472,"1992"
"Y10","MICRO",3187,"1993"
"Y10","MICRO",3058,"1994"
"Y11","MICRO",1339.91,"1975"
"Y11","MICRO",1569.73,"1976"
"Y11","MICRO",1751.86,"1977"
"Y11","MICRO",1965.37,"1978"
"Y11","MICRO",2246.05,"1979"
"Y11","MICRO",2495.9,"1980"
"Y11","MICRO",2724,"1981"
"Y11","MICRO",2650,"1982"
"Y11","MICRO",2679.7,"1983"
"Y11","MICRO",2794.7,"1984"
"Y11","MICRO",2828.5,"1985"
"Y11","MICRO",3521.1,"1986"
"Y11","MICRO",3931.5,"1987"
"Y11","MICRO",4941.4,"1988"
"Y11","MICRO",5388.4,"1989"
"Y11","MICRO",5766.2,"1990"
"Y11","MICRO",5937.9,"1991"
"Y11","MICRO",5627.4,"1992"
"Y11","MICRO",5982.7,"1993"
"Y11","MICRO",5931.6,"1994"
"Y12","MICRO",490.58,"1975"
"Y12","MICRO",555.83,"1976"
"Y12","MICRO",680,"1977"
"Y12","MICRO",864,"1978"
"Y12","MICRO",1180.5,"1979"
"Y12","MICRO",1549.5,"1980"
"Y12","MICRO",1789,"1981"
"Y12","MICRO",2127,"1982"
"Y12","MICRO",2355,"1983"
"Y12","MICRO",3022,"1984"
"Y12","MICRO",3252.5,"1985"
"Y12","MICRO",3551,"1986"
"Y12","MICRO",4045,"1987"
"Y12","MICRO",4915.5,"1988"
"Y12","MICRO",5949.5,"1989"
"Y12","MICRO",6616.5,"1990"
"Y12","MICRO",7247,"1991"
"Y12","MICRO",8205,"1992"
"Y12","MICRO",10158.5,"1993"
"Y12","MICRO",12495.5,"1994"
"Y13","MICRO",1443.65,"1975"
"Y13","MICRO",1630.42,"1976"
"Y13","MICRO",1813.32,"1977"
"Y13","MICRO",2107.61,"1978"
"Y13","MICRO",2286.28,"1979"
"Y13","MICRO",2621.3,"1980"
"Y13","MICRO",2907,"1981"
"Y13","MICRO",3436.4,"1982"
"Y13","MICRO",4018,"1983"
"Y13","MICRO",4593.7,"1984"
"Y13","MICRO",5005.6,"1985"
"Y13","MICRO",5125,"1986"
"Y13","MICRO",5421.7,"1987"
"Y13","MICRO",5968.1,"1988"
"Y13","MICRO",6271,"1989"
"Y13","MICRO",6901.8,"1990"
"Y13","MICRO",6479.2,"1991"
"Y13","MICRO",6452.3,"1992"
"Y13","MICRO",6271.6,"1993"
"Y13","MICRO",6405.2,"1994"
"Y14","MICRO",2273.5,"1975"
"Y14","MICRO",2352.84,"1976"
"Y14","MICRO",2629.14,"1977"
"Y14","MICRO",3052.24,"1978"
"Y14","MICRO",3439.48,"1979"
"Y14","MICRO",3705.92,"1980"
"Y14","MICRO",3461.24,"1981"
"Y14","MICRO",3191.68,"1982"
"Y14","MICRO",2831.08,"1983"
"Y14","MICRO",2540.18,"1984"
"Y14","MICRO",2374.22,"1985"
"Y14","MICRO",1519.1,"1986"
"Y14","MICRO",1710.2,"1987"
"Y14","MICRO",3871,"1988"
"Y14","MICRO",4010.8,"1989"
"Y14","MICRO",4120.8,"1990"
"Y14","MICRO",4084.2,"1991"
"Y14","MICRO",4330.2,"1992"
"Y14","MICRO",4552.4,"1993"
"Y14","MICRO",4724,"1994"
"Y15","MICRO",1563.67,"1975"
"Y15","MICRO",1757.13,"1976"
"Y15","MICRO",1990.16,"1977"
"Y15","MICRO",2330.83,"1978"
"Y15","MICRO",2720.18,"1979"
"Y15","MICRO",3039.77,"1980"
"Y15","MICRO",3254,"1981"
"Y15","MICRO",3300.5,"1982"
"Y15","MICRO",3519.5,"1983"
"Y15","MICRO",3852.5,"1984"
"Y15","MICRO",3923,"1985"
"Y15","MICRO",4301,"1986"
"Y15","MICRO",4714.5,"1987"
"Y15","MICRO",5290.5,"1988"
"Y15","MICRO",5995,"1989"
"Y15","MICRO",6510.5,"1990"
"Y15","MICRO",6670,"1991"
"Y15","MICRO",6941.5,"1992"
"Y15","MICRO",7010,"1993"
"Y15","MICRO",7539.5,"1994"
"Y16","MICRO",3149.1,"1975"
"Y16","MICRO",3393.8,"1976"
"Y16","MICRO",3756.3,"1977"
"Y16","MICRO",4058.4,"1978"
"Y16","MICRO",4600.58,"1979"
"Y16","MICRO",4886,"1980"
"Y16","MICRO",5224.69,"1981"
"Y16","MICRO",4802.58,"1982"
"Y16","MICRO",4872.4,"1983"
"Y16","MICRO",4980.1,"1984"
"Y16","MICRO",5863.9,"1985"
"Y16","MICRO",5514.6,"1986"
"Y16","MICRO",5868,"1987"
"Y16","MICRO",5875.89,"1988"
"Y16","MICRO",6658.3,"1989"
"Y16","MICRO",7101.4,"1990"
"Y16","MICRO",7375.8,"1991"
"Y16","MICRO",5748.3,"1992"
"Y16","MICRO",5915.4,"1993"
"Y16","MICRO",5759.3,"1994"
"Y17","MICRO",2471.7,"1975"
"Y17","MICRO",2597.5,"1976"
"Y17","MICRO",2929.34,"1977"
"Y17","MICRO",2834.4,"1978"
"Y17","MICRO",3088.2,"1979"
"Y17","MICRO",3453.25,"1980"
"Y17","MICRO",3519.84,"1981"
"Y17","MICRO",3697.7,"1982"
"Y17","MICRO",4048.95,"1983"
"Y17","MICRO",4661.04,"1984"
"Y17","MICRO",5668.75,"1985"
"Y17","MICRO",6147.8,"1986"
"Y17","MICRO",6061.7,"1987"
"Y17","MICRO",5973.15,"1988"
"Y17","MICRO",6259.05,"1989"
"Y17","MICRO",6189.35,"1990"
"Y17","MICRO",5963.7,"1991"
"Y17","MICRO",5454.85,"1992"
"Y17","MICRO",5420,"1993"
"Y17","MICRO",5561.65,"1994"
"Y18","MICRO",3429.94,"1975"
"Y18","MICRO",3875.12,"1976"
"Y18","MICRO",4419.46,"1977"
"Y18","MICRO",4883.26,"1978"
"Y18","MICRO",5411.2,"1979"
"Y18","MICRO",5852.84,"1980"
"Y18","MICRO",6475.2,"1981"
"Y18","MICRO",5727.6,"1982"
"Y18","MICRO",5958,"1983"
"Y18","MICRO",6988.6,"1984"
"Y18","MICRO",6512.4,"1985"
"Y18","MICRO",6482.8,"1986"
"Y18","MICRO",6433.6,"1987"
"Y18","MICRO",9045.38,"1988"
"Y18","MICRO",7062.4,"1989"
"Y18","MICRO",6891.6,"1990"
"Y18","MICRO",6413.6,"1991"
"Y18","MICRO",5775.2,"1992"
"Y18","MICRO",4983.4,"1993"
"Y18","MICRO",4782.4,"1994"
"Y19","MICRO",1722.33,"1975"
"Y19","MICRO",1908.19,"1976"
"Y19","MICRO",2095.02,"1977"
"Y19","MICRO",2442.79,"1978"
"Y19","MICRO",2720.92,"1979"
"Y19","MICRO",3324.04,"1980"
"Y19","MICRO",3737.31,"1981"
"Y19","MICRO",4129.66,"1982"
"Y19","MICRO",4634.02,"1983"
"Y19","MICRO",4929.67,"1984"
"Y19","MICRO",4964.15,"1985"
"Y19","MICRO",5478.51,"1986"
"Y19","MICRO",5673.78,"1987"
"Y19","MICRO",5613.33,"1988"
"Y19","MICRO",5751.05,"1989"
"Y19","MICRO",5261.98,"1990"
"Y19","MICRO",6275.53,"1991"
"Y19","MICRO",6026.32,"1992"
"Y19","MICRO",5260.44,"1993"
"Y19","MICRO",6278,"1994"
"Y20","MICRO",1675.65,"1975"
"Y20","MICRO",1870.84,"1976"
"Y20","MICRO",2090.81,"1977"
"Y20","MICRO",2422.31,"1978"
"Y20","MICRO",2785.49,"1979"
"Y20","MICRO",2857.19,"1980"
"Y20","MICRO",3318.5,"1981"
"Y20","MICRO",4095.3,"1982"
"Y20","MICRO",4296.5,"1983"
"Y20","MICRO",4808.26,"1984"
"Y20","MICRO",5037.62,"1985"
"Y20","MICRO",7432.37,"1986"
"Y20","MICRO",9712.9,"1987"
"Y20","MICRO",9902,"1988"
"Y20","MICRO",10045.3,"1989"
"Y20","MICRO",10056.3,"1990"
"Y20","MICRO",8687.2,"1991"
"Y20","MICRO",8423,"1992"
"Y20","MICRO",7742.5,"1993"
"Y20","MICRO",7399.7,"1994"
"Y21","MICRO",1938.89,"1975"
"Y21","MICRO",2583.13,"1976"
"Y21","MICRO",2775.33,"1977"
"Y21","MICRO",3132.66,"1978"
"Y21","MICRO",4526.67,"1979"
"Y21","MICRO",6161.95,"1980"
"Y21","MICRO",6833.85,"1981"
"Y21","MICRO",6788.55,"1982"
"Y21","MICRO",7334.6,"1983"
"Y21","MICRO",8165.85,"1984"
"Y21","MICRO",7495.8,"1985"
"Y21","MICRO",7834.55,"1986"
"Y21","MICRO",8585.1,"1987"
"Y21","MICRO",9043.9,"1988"
"Y21","MICRO",9806.85,"1989"
"Y21","MICRO",10774.75,"1990"
"Y21","MICRO",10476.5,"1991"
"Y21","MICRO",11016,"1992"
"Y21","MICRO",10540.5,"1993"
"Y21","MICRO",10580.5,"1994"
"Y22","MICRO",1210.64,"1975"
"Y22","MICRO",1434.19,"1976"
"Y22","MICRO",1641.39,"1977"
"Y22","MICRO",1899.72,"1978"
"Y22","MICRO",2211.32,"1979"
"Y22","MICRO",2267.91,"1980"
"Y22","MICRO",2250.75,"1981"
"Y22","MICRO",2093.1,"1982"
"Y22","MICRO",2441.31,"1983"
"Y22","MICRO",2774.84,"1984"
"Y22","MICRO",2602.76,"1985"
"Y22","MICRO",2826,"1986"
"Y22","MICRO",3494.92,"1987"
"Y22","MICRO",5002.05,"1988"
"Y22","MICRO",5052.8,"1989"
"Y22","MICRO",4512.15,"1990"
"Y22","MICRO",4350.8,"1991"
"Y22","MICRO",4609.33,"1992"
"Y22","MICRO",4772.4,"1993"
"Y22","MICRO",5199,"1994"
"Y23","MICRO",1763.8,"1975"
"Y23","MICRO",2005.18,"1976"
"Y23","MICRO",2479.18,"1977"
"Y23","MICRO",2994.02,"1978"
"Y23","MICRO",3700.02,"1979"
"Y23","MICRO",4145.38,"1980"
"Y23","MICRO",3952.68,"1981"
"Y23","MICRO",3382.62,"1982"
"Y23","MICRO",4334,"1983"
"Y23","MICRO",6777.4,"1984"
"Y23","MICRO",6279.2,"1985"
"Y23","MICRO",3717.2,"1986"
"Y23","MICRO",3559.6,"1987"
"Y23","MICRO",3358.2,"1988"
"Y23","MICRO",3434.8,"1989"
"Y23","MICRO",3644.2,"1990"
"Y23","MICRO",4183.4,"1991"
"Y23","MICRO",4896.2,"1992"
"Y23","MICRO",4876.4,"1993"
"Y23","MICRO",3502.2,"1994"
"Y24","MICRO",1252.44,"1975"
"Y24","MICRO",1536.45,"1976"
"Y24","MICRO",1943.58,"1977"
"Y24","MICRO",2342.37,"1978"
"Y24","MICRO",2588.64,"1979"
"Y24","MICRO",2329.38,"1980"
"Y24","MICRO",2808.72,"1981"
"Y24","MICRO",2808.12,"1982"
"Y24","MICRO",3267.06,"1983"
"Y24","MICRO",4140.12,"1984"
"Y24","MICRO",4590.93,"1985"
"Y24","MICRO",5141.19,"1986"
"Y24","MICRO",5279.97,"1987"
"Y24","MICRO",6049.41,"1988"
"Y24","MICRO",6659.25,"1989"
"Y24","MICRO",6907.26,"1990"
"Y24","MICRO",7032.42,"1991"
"Y24","MICRO",6788.04,"1992"
"Y24","MICRO",8569.5,"1993"
"Y24","MICRO",8602.47,"1994"
"Y25","MICRO",1398.02,"1975"
"Y25","MICRO",1636.42,"1976"
"Y25","MICRO",1894.48,"1977"
"Y25","MICRO",2078.1,"1978"
"Y25","MICRO",2459.78,"1979"
"Y25","MICRO",2841.52,"1980"
"Y25","MICRO",3140.22,"1981"
"Y25","MICRO",3137.84,"1982"
"Y25","MICRO",3268.5,"1983"
"Y25","MICRO",3470.22,"1984"
"Y25","MICRO",3659.18,"1985"
"Y25","MICRO",3964.26,"1986"
"Y25","MICRO",4264.36,"1987"
"Y25","MICRO",4863.74,"1988"
"Y25","MICRO",5283.64,"1989"
"Y25","MICRO",5789.4,"1990"
"Y25","MICRO",5862.2,"1991"
"Y25","MICRO",6434.6,"1992"
"Y25","MICRO",6655.4,"1993"
"Y25","MICRO",6970.6,"1994"
"Y26","MICRO",2301.45,"1975"
"Y26","MICRO",2656.07,"1976"
"Y26","MICRO",3028.4,"1977"
"Y26","MICRO",3711.2,"1978"
"Y26","MICRO",4381.21,"1979"
"Y26","MICRO",5215,"1980"
"Y26","MICRO",4978,"1981"
"Y26","MICRO",4644,"1982"
"Y26","MICRO",5208,"1983"
"Y26","MICRO",5467,"1984"
"Y26","MICRO",5718,"1985"
"Y26","MICRO",5956,"1986"
"Y26","MICRO",6797,"1987"
"Y26","MICRO",8529,"1988"
"Y26","MICRO",8839,"1989"
"Y26","MICRO",8757,"1990"
"Y26","MICRO",7748,"1991"
"Y26","MICRO",7596,"1992"
"Y26","MICRO",7232,"1993"
"Y26","MICRO",8216,"1994"
"Y27","MICRO",362.22,"1975"
"Y27","MICRO",434.16,"1976"
"Y27","MICRO",495.96,"1977"
"Y27","MICRO",554.16,"1978"
"Y27","MICRO",655.71,"1979"
"Y27","MICRO",761.55,"1980"
"Y27","MICRO",859.14,"1981"
"Y27","MICRO",989.64,"1982"
"Y27","MICRO",1816.92,"1983"
"Y27","MICRO",1920.66,"1984"
"Y27","MICRO",2016.12,"1985"
"Y27","MICRO",2091.3,"1986"
"Y27","MICRO",2206.68,"1987"
"Y27","MICRO",3205.44,"1988"
"Y27","MICRO",3676.83,"1989"
"Y27","MICRO",4721.37,"1990"
"Y27","MICRO",5243.28,"1991"
"Y27","MICRO",6276.36,"1992"
"Y27","MICRO",7026.27,"1993"
"Y27","MICRO",8885.16,"1994"
"Y28","MICRO",1245.08,"1975"
"Y28","MICRO",1474.43,"1976"
"Y28","MICRO",1723.11,"1977"
"Y28","MICRO",2042.25,"1978"
"Y28","MICRO",2333.25,"1979"
"Y28","MICRO",2752,"1980"
"Y28","MICRO",3605.5,"1981"
"Y28","MICRO",4046.5,"1982"
"Y28","MICRO",4885,"1983"
"Y28","MICRO",6447.5,"1984"
"Y28","MICRO",6472,"1985"
"Y28","MICRO",8373,"1986"
"Y28","MICRO",8765.5,"1987"
"Y28","MICRO",11467,"1988"
"Y28","MICRO",12523.5,"1989"
"Y28","MICRO",12166,"1990"
"Y28","MICRO",12881.5,"1991"
"Y28","MICRO",13480.5,"1992"
"Y28","MICRO",7086.5,"1993"
"Y28","MICRO",7598,"1994"
"Y29","MICRO",1344.97,"1975"
"Y29","MICRO",1417.14,"1976"
"Y29","MICRO",1554.67,"1977"
"Y29","MICRO",1740.1,"1978"
"Y29","MICRO",1886.05,"1979"
"Y29","MICRO",2291.72,"1980"
"Y29","MICRO",2387.7,"1981"
"Y29","MICRO",2913.2,"1982"
"Y29","MICRO",3953.4,"1983"
"Y29","MICRO",5362,"1984"
"Y29","MICRO",5677,"1985"
"Y29","MICRO",6160,"1986"
"Y29","MICRO",7157,"1987"
"Y29","MICRO",3823,"1988"
"Y29","MICRO",4227,"1989"
"Y29","MICRO",4481,"1990"
"Y29","MICRO",4395,"1991"
"Y29","MICRO",4602,"1992"
"Y29","MICRO",4829,"1993"
"Y29","MICRO",4841,"1994"
"Y30","MICRO",2258.64,"1975"
"Y30","MICRO",2471.73,"1976"
"Y30","MICRO",2685.13,"1977"
"Y30","MICRO",3062.63,"1978"
"Y30","MICRO",3401.3,"1979"
"Y30","MICRO",3798.52,"1980"
"Y30","MICRO",4131.23,"1981"
"Y30","MICRO",4582.09,"1982"
"Y30","MICRO",4856.5,"1983"
"Y30","MICRO",4485.47,"1984"
"Y30","MICRO",4684.74,"1985"
"Y30","MICRO",4926.51,"1986"
"Y30","MICRO",5028.27,"1987"
"Y30","MICRO",5500.53,"1988"
"Y30","MICRO",6747.02,"1989"
"Y30","MICRO",6775.18,"1990"
"Y30","MICRO",7079.44,"1991"
"Y30","MICRO",7873.68,"1992"
"Y30","MICRO",8304.85,"1993"
"Y30","MICRO",8966.21,"1994"
"Y31","MICRO",1822.88,"1975"
"Y31","MICRO",1620.78,"1976"
"Y31","MICRO",2114.17,"1977"
"Y31","MICRO",1857.05,"1978"
"Y31","MICRO",2297.84,"1979"
"Y31","MICRO",2802.01,"1980"
"Y31","MICRO",3647.49,"1981"
"Y31","MICRO",3712.98,"1982"
"Y31","MICRO",4291.95,"1983"
"Y31","MICRO",4906.95,"1984"
"Y31","MICRO",4738.76,"1985"
"Y31","MICRO",5335.95,"1986"
"Y31","MICRO",5774.62,"1987"
"Y31","MICRO",6798.39,"1988"
"Y31","MICRO",7928.83,"1989"
"Y31","MICRO",7751.34,"1990"
"Y31","MICRO",8468.2,"1991"
"Y31","MICRO",9231.5,"1992"
"Y31","MICRO",9811.36,"1993"
"Y31","MICRO",11374.3,"1994"
"Y32","MICRO",1718.82,"1975"
"Y32","MICRO",1962.42,"1976"
"Y32","MICRO",2178.76,"1977"
"Y32","MICRO",2488.12,"1978"
"Y32","MICRO",2682.14,"1979"
"Y32","MICRO",2645.94,"1980"
"Y32","MICRO",2752.58,"1981"
"Y32","MICRO",2571.18,"1982"
"Y32","MICRO",2878.18,"1983"
"Y32","MICRO",3138.36,"1984"
"Y32","MICRO",3358.42,"1985"
"Y32","MICRO",3840.68,"1986"
"Y32","MICRO",4730,"1987"
"Y32","MICRO",5360.6,"1988"
"Y32","MICRO",5025,"1989"
"Y32","MICRO",5062.6,"1990"
"Y32","MICRO",4878.6,"1991"
"Y32","MICRO",5099.6,"1992"
"Y32","MICRO",5050.8,"1993"
"Y32","MICRO",5505.4,"1994"
"Y33","MICRO",2009.28,"1975"
"Y33","MICRO",2207.48,"1976"
"Y33","MICRO",2091.58,"1977"
"Y33","MICRO",2349.82,"1978"
"Y33","MICRO",3448.44,"1979"
"Y33","MICRO",3634.06,"1980"
"Y33","MICRO",3063.02,"1981"
"Y33","MICRO",2701.38,"1982"
"Y33","MICRO",3024.48,"1983"
"Y33","MICRO",2650.26,"1984"
"Y33","MICRO",2333.84,"1985"
"Y33","MICRO",2113.08,"1986"
"Y33","MICRO",2710.44,"1987"
"Y33","MICRO",3976.18,"1988"
"Y33","MICRO",4421.52,"1989"
"Y33","MICRO",4417.08,"1990"
"Y33","MICRO",3819.84,"1991"
"Y33","MICRO",3816.98,"1992"
"Y33","MICRO",3472.72,"1993"
"Y33","MICRO",4063.7,"1994"
"Y34","MICRO",3637.13,"1975"
"Y34","MICRO",4086.84,"1976"
"Y34","MICRO",4785.57,"1977"
"Y34","MICRO",5166.65,"1978"
"Y34","MICRO",6473.86,"1979"
"Y34","MICRO",8118.37,"1980"
"Y34","MICRO",9262.07,"1981"
"Y34","MICRO",8864.66,"1982"
"Y34","MICRO",7852.3,"1983"
"Y34","MICRO",8329.73,"1984"
"Y34","MICRO",7945.42,"1985"
"Y34","MICRO",7082.5,"1986"
"Y34","MICRO",6992.92,"1987"
"Y34","MICRO",7826.13,"1988"
"Y34","MICRO",8061.94,"1989"
"Y34","MICRO",8551.94,"1990"
"Y34","MICRO",9303.02,"1991"
"Y34","MICRO",9592.14,"1992"
"Y34","MICRO",9611.4,"1993"
"Y34","MICRO",9505,"1994"
"Y35","MICRO",1461.57,"1975"
"Y35","MICRO",1692.5,"1976"
"Y35","MICRO",2193.82,"1977"
"Y35","MICRO",2459.68,"1978"
"Y35","MICRO",3246.8,"1979"
"Y35","MICRO",4748.86,"1980"
"Y35","MICRO",5559.46,"1981"
"Y35","MICRO",5292.42,"1982"
"Y35","MICRO",5029.4,"1983"
"Y35","MICRO",4753.6,"1984"
"Y35","MICRO",4344.6,"1985"
"Y35","MICRO",2897.4,"1986"
"Y35","MICRO",3256.4,"1987"
"Y35","MICRO",3525.2,"1988"
"Y35","MICRO",3070.2,"1989"
"Y35","MICRO",3601.6,"1990"
"Y35","MICRO",3407.4,"1991"
"Y35","MICRO",3500.6,"1992"
"Y35","MICRO",3437.8,"1993"
"Y35","MICRO",3007,"1994"
"Y36","MICRO",48,"1975"
"Y36","MICRO",96.04,"1976"
"Y36","MICRO",288.4,"1977"
"Y36","MICRO",351.04,"1978"
"Y36","MICRO",421.44,"1979"
"Y36","MICRO",413.36,"1980"
"Y36","MICRO",449.52,"1981"
"Y36","MICRO",984.52,"1982"
"Y36","MICRO",824.76,"1983"
